ZB=F,EUR=X,CHFUSD,GLD
164.6875,0.9195,1.006137,121.47
163.9375,0.9185,1.005439,120.79
162.4375,0.91642,1.006745,121.01
162.1875,0.9174,1.006259,121.58
162.71875,0.91036,1.012771,121.94
163.0625,0.9113,1.010918,122.73
163.25,0.9044,1.025641,123.64
162.71875,0.9011,1.027707,124.3
163.34375,0.9007,1.026483,124.39
162.59375,0.9008,1.026336,122.15
162.09375,0.9048,1.026694,121.64
156.96875,0.90752,1.020971,121.56
156.21875,0.9157,1.015703,119.75
154.40625,0.9238,1.010601,116.11
154.28125,0.9302,1.002908,117.12
155.03125,0.9322,0.998612,116.77
153.78125,0.934,0.999191,116.17
153.15625,0.94135,0.99295,115.15
153.1875,0.9448,0.989071,115.58
153.25,0.93995,0.992241,115.54
152.90625,0.9404,0.989169,113.25
152.8125,0.9468,0.983671,112.61
153.6875,0.9423,0.987654,113.8
154.125,0.9415,0.98781,113.27
152.65625,0.9391,0.988474,111.75
150.875,0.9441,0.983284,111.54
151.875,0.93781,0.989521,112.14
152.125,0.945,0.986388,111.54
151.65625,0.9296,0.993049,111.43
152.5625,0.9328,0.990168,111.83
151.34375,0.9292,0.993276,111.57
149.875,0.9415,0.984359,110.4
150.0,0.9481,0.98228,110.82
150.21875,0.9397,0.986875,110.45
149.84375,0.9408,0.988318,108.83
149.9375,0.9511,0.978359,107.34
149.03125,0.9598,0.9711,108.05
150.3125,0.95694,0.973994,108.59
149.875,0.961,0.973539,107.79
148.8125,0.9589,0.974089,107.59
149.125,0.95807,0.975049,107.93
148.5625,0.9563,0.973871,108.56
149.71875,0.95581,0.973236,108.86
149.90625,0.95997,0.972611,110.29
150.65625,0.9456,0.983187,109.61
150.5625,0.95602,0.976381,110.47
150.6875,0.9597,0.974564,110.86
152.5,0.9523,0.980277,112.58
151.78125,0.94287,0.990305,111.75
152.71875,0.9495,0.982878,112.67
152.53125,0.94441,0.986154,113.15
152.8125,0.94765,0.983449,113.5
152.59375,0.9436,0.987138,113.91
152.28125,0.9419,0.989805,114.21
153.3125,0.94313,0.989022,115.85
152.03125,0.93486,0.997079,114.87
151.0625,0.94093,0.99226,114.77
150.78125,0.93811,0.99371,115.05
152.0,0.93338,0.999091,115.79
150.59375,0.9293,1.002657,115.27
149.46875,0.93208,0.998931,114.32
149.78125,0.93006,1.000961,113.26
150.375,0.93607,1.0001,113.49
150.25,0.93336,1.002607,113.97
150.84375,0.93383,1.005672,115.55
150.4375,0.9256,1.011122,115.2
150.5625,0.92873,1.006938,115.84
150.03125,0.92922,1.007607,116.13
151.53125,0.92739,1.007709,117.7
152.1875,0.93082,1.008726,117.46
153.28125,0.9365,1.002205,118.19
152.1875,0.93526,1.004793,117.29
151.90625,0.93821,0.998602,117.6
151.375,0.94166,0.995619,116.8
150.625,0.94353,0.994431,116.93
149.9375,0.94533,0.993779,117.45
150.8125,0.94274,0.995342,118.08
151.25,0.93701,1.002768,117.68
151.3125,0.94256,0.996751,117.75
151.375,0.94858,0.990982,117.91
151.8125,0.9475,0.989315,118.94
153.21875,0.94478,0.993917,119.7
152.625,0.94762,0.991208,119.12
152.9375,0.9448,0.990619,119.23
150.6875,0.94615,0.993433,119.06
150.34375,0.94914,0.989795,117.58
150.5,0.9515,0.986943,117.51
150.3125,0.94158,0.992132,116.72
150.09375,0.94525,0.988064,115.78
149.15625,0.94606,0.987108,115.06
148.0625,0.9481,0.985872,114.47
148.0625,0.94532,0.98782,114.72
147.625,0.93545,0.990589,114.74
148.125,0.93884,0.992654,114.12
149.625,0.94229,0.990678,116.25
149.25,0.93128,1.0,116.73
149.75,0.9281,1.003915,116.99
150.34375,0.93084,1.002707,117.51
151.28125,0.9313,1.001402,118.54
151.96875,0.92486,1.006674,118.83
150.53125,0.92677,1.008065,118.67
151.09375,0.92731,1.006826,118.86
151.46875,0.9217,1.012094,119.53
150.78125,0.92073,1.014435,119.04
151.21875,0.92441,1.007983,119.33
150.53125,0.9294,1.003341,118.47
150.84375,0.93571,0.99956,118.72
151.75,0.93731,0.997805,119.35
151.65625,0.9372,0.998602,119.62
151.5,0.9363,0.998403,119.62
151.71875,0.93699,0.996413,119.18
151.5,0.93944,0.994718,119.46
151.78125,0.945,0.990678,119.46
152.96875,0.94361,0.99226,121.19
153.0,0.94239,0.993118,122.02
154.0,0.93715,0.997954,122.6
153.46875,0.94246,0.994956,122.24
155.15625,0.93945,0.995827,122.82
154.75,0.93208,1.003673,121.73
154.15625,0.93327,1.002155,121.96
154.15625,0.93328,1.001302,122.31
153.4375,0.91963,1.007151,121.48
152.40625,0.9204,1.004137,120.25
152.65625,0.91506,1.006613,120.84
152.71875,0.91668,1.007049,120.39
152.96875,0.92045,1.005662,120.77
152.0,0.9168,1.005844,119.67
152.75,0.91668,1.004349,119.65
152.8125,0.91444,1.009051,117.98
151.71875,0.91836,1.005854,116.79
151.8125,0.91062,1.014086,117.01
151.3125,0.91198,1.010234,116.75
150.75,0.9151,1.001803,116.05
150.53125,0.91854,0.993394,116.04
150.625,0.9199,0.99108,116.5
151.4375,0.92039,0.992221,116.83
151.28125,0.91514,0.998931,117.14
151.59375,0.9106,1.004339,117.65
153.78125,0.90139,1.01594,119.79
153.8125,0.89635,1.021284,118.81
153.84375,0.8998,1.020971,119.4
153.78125,0.89247,1.027865,119.9
153.28125,0.88977,1.027749,119.14
153.53125,0.89451,1.024359,119.61
153.84375,0.8904,1.02832,119.48
153.90625,0.892,1.027591,120.54
154.59375,0.89855,1.0212,120.14
155.125,0.89512,1.024758,120.62
154.84375,0.8894,1.033069,120.72
156.15625,0.8916,1.02976,121.61
155.65625,0.88646,1.038594,121.73
156.28125,0.88835,1.036269,123.1
155.84375,0.8872,1.038939,122.45
155.5625,0.88848,1.036559,121.65
155.53125,0.89407,1.031821,120.54
155.28125,0.8927,1.031843,120.36
155.3125,0.89316,1.031907,120.48
156.90625,0.89215,1.032184,119.82
156.71875,0.8916,1.029506,119.32
156.875,0.89711,1.025357,119.34
156.65625,0.8922,1.02776,118.43
157.625,0.8973,1.024559,118.18
157.59375,0.89791,1.026009,118.52
156.46875,0.89548,1.02833,118.92
156.625,0.89689,1.029008,119.43
156.90625,0.89295,1.031672,118.36
155.6875,0.89417,1.028457,118.81
155.0,0.8819,1.041233,118.9
154.25,0.87853,1.042459,118.32
153.6875,0.874,1.046792,118.02
153.0625,0.87542,1.042862,116.09
153.34375,0.88027,1.037344,116.52
152.28125,0.8813,1.037129,116.47
151.65625,0.87529,1.041526,115.28
152.0,0.8769,1.03799,115.47
152.0625,0.87454,1.0374,115.62
152.78125,0.87154,1.038314,116.03
152.1875,0.87574,1.036377,115.82
152.625,0.87689,1.03434,116.77
152.875,0.87143,1.038109,117.29
153.84375,0.87151,1.038454,118.11
153.9375,0.86582,1.047044,118.08
154.0625,0.86742,1.047318,118.24
154.78125,0.85994,1.051083,119.26
154.25,0.85604,1.058537,119.31
152.625,0.85919,1.055799,118.92
153.15625,0.85877,1.049626,119.88
152.59375,0.85266,1.051116,119.79
153.1875,0.85553,1.037678,120.69
152.96875,0.85126,1.031811,120.75
154.03125,0.84573,1.033805,120.65
154.21875,0.84665,1.035829,120.4
155.0,0.8438,1.03046,120.59
154.09375,0.8414,1.033346,119.65
154.3125,0.84901,1.028013,119.51
153.71875,0.84739,1.027264,119.86
154.71875,0.85073,1.027749,121.31
155.34375,0.85023,1.037796,122.21
155.46875,0.8496,1.039825,122.79
155.15625,0.84563,1.038734,121.92
154.40625,0.8492,1.028235,120.98
155.0625,0.8517,1.028595,121.87
155.6875,0.84931,1.036055,122.49
155.84375,0.85357,1.039242,122.3
156.15625,0.85061,1.03584,122.76
155.59375,0.8466,1.039231,122.21
156.5,0.85018,1.032482,122.67
156.09375,0.84627,1.036323,122.29
156.53125,0.8473,1.036098,122.74
156.75,0.83669,1.046901,124.69
156.9375,0.83585,1.049924,124.42
156.90625,0.83539,1.046364,124.36
157.375,0.8408,1.037667,125.82
156.46875,0.8396,1.042318,126.06
158.28125,0.8408,1.042949,127.46
157.625,0.83864,1.048878,126.81
158.65625,0.83838,1.046452,128.13
158.5625,0.83132,1.053197,127.97
157.28125,0.83211,1.055331,126.19
156.53125,0.83616,1.045784,126.56
156.09375,0.8351,1.041884,125.61
156.25,0.841,1.03771,126.16
156.3125,0.83881,1.040128,125.53
155.625,0.83772,1.040767,124.36
155.40625,0.83617,1.040139,124.62
155.34375,0.83385,1.038939,123.62
153.875,0.84231,1.029283,122.68
154.09375,0.83713,1.030715,123.24
154.90625,0.83842,1.030195,124.53
154.78125,0.84348,1.034875,123.14
152.9375,0.84846,1.031672,121.98
152.78125,0.85109,1.028965,122.21
152.8125,0.84877,1.030312,121.58
152.6875,0.84693,1.032951,120.77
152.625,0.85224,1.026294,120.83
152.5625,0.85124,1.027601,121.17
152.25,0.85054,1.025431,120.52
151.90625,0.8538,1.022286,121.09
152.09375,0.85161,1.022599,122.08
152.5,0.85167,1.020929,122.4
152.5625,0.84639,1.026094,122.79
153.09375,0.84278,1.027633,122.89
154.0,0.84518,1.025851,123.82
153.71875,0.84645,1.026188,122.97
154.0625,0.84785,1.025536,122.13
153.03125,0.84948,1.02261,121.67
153.53125,0.8478,1.019306,122.39
152.1875,0.84402,1.024328,121.61
152.34375,0.8508,1.014137,121.8
151.6875,0.8504,1.015744,121.33
150.90625,0.85041,1.009489,121.35
150.71875,0.84597,1.011347,120.33
151.1875,0.85931,1.001934,120.9
152.375,0.86173,1.002014,121.13
152.46875,0.85817,1.005308,120.67
152.75,0.85824,1.002607,121.11
153.46875,0.85994,0.997447,121.19
153.65625,0.8575,1.000741,120.62
154.21875,0.86096,0.9998,121.65
154.6875,0.86113,1.002305,121.21
154.34375,0.86199,1.001803,121.63
153.875,0.8623,1.0002,122.13
152.3125,0.8586,1.006148,121.13
152.40625,0.85755,1.003613,121.31
152.875,0.85727,1.003673,121.56
154.0,0.84797,1.010591,121.41
153.5625,0.84802,1.0106,121.4
153.78125,0.84908,1.006522,122.86
153.65625,0.85238,1.010509,121.31
154.09375,0.8517,1.006948,121.51
154.5,0.85199,1.009489,122.63
154.25,0.8436,1.018776,122.32
154.34375,0.83847,1.020096,122.83
154.28125,0.83999,1.019056,122.81
153.3125,0.84402,1.016157,122.04
152.84375,0.84374,1.015796,121.1
154.375,0.84046,1.016467,121.59
154.125,0.84318,1.018299,121.18
154.8125,0.84262,1.015641,120.32
155.15625,0.8451,1.012761,120.07
153.96875,0.84715,1.010897,118.49
154.0,0.84946,1.005318,118.48
154.15625,0.84962,1.007181,118.01
153.78125,0.84907,1.008685,118.15
154.8125,0.8516,1.008675,119.17
155.21875,0.84489,1.014682,118.93
155.375,0.84926,1.011429,119.18
154.28125,0.85153,1.009041,119.73
152.53125,0.84859,1.014672,119.82
150.5625,0.8445,1.014816,120.14
151.1875,0.84188,1.013952,120.31
151.0,0.84336,1.011593,120.94
151.625,0.84228,1.011225,121.77
152.9375,0.84332,1.010407,122.23
152.71875,0.84028,1.014405,122.85
153.0,0.8374,1.021764,123.65
151.75,0.83253,1.025936,125.15
152.3125,0.82895,1.029379,124.82
152.3125,0.83261,1.023395,125.46
151.8125,0.82858,1.026273,125.33
151.71875,0.83074,1.025578,125.31
150.21875,0.83539,1.023154,124.73
150.0625,0.83827,1.016487,125.03
150.4375,0.83639,1.022861,125.44
150.5,0.83042,1.024937,126.96
150.8125,0.8151,1.038346,127.17
150.3125,0.81491,1.042644,126.14
149.4375,0.82075,1.036216,125.86
149.0,0.81722,1.043003,126.42
148.6875,0.81596,1.04015,126.65
149.21875,0.81591,1.039447,127.28
148.46875,0.81233,1.045391,128.83
149.40625,0.80703,1.056725,127.97
148.75,0.80695,1.061797,128.07
148.125,0.80463,1.071054,127.35
147.375,0.80768,1.067008,126.8
147.8125,0.80583,1.069988,127.65
146.5625,0.80524,1.074114,128.07
144.78125,0.79936,1.079937,126.39
145.6875,0.80341,1.074022,126.71
146.03125,0.80855,1.073883,125.38
144.625,0.80767,1.068308,124.79
144.09375,0.81512,1.060783,124.98
144.15625,0.81561,1.069427,124.77
144.40625,0.81614,1.064396,125.37
144.5625,0.81276,1.06553,126.08
143.375,0.80947,1.069256,128.23
144.0,0.8021,1.078179,128.38
144.21875,0.79977,1.084599,127.96
143.875,0.80654,1.075963,126.24
142.6875,0.81068,1.06792,125.66
143.125,0.81421,1.065349,126.3
144.0625,0.81125,1.071742,126.14
144.21875,0.81386,1.067168,126.45
143.5625,0.81198,1.065417,125.13
144.4375,0.81764,1.064555,125.0
145.34375,0.82026,1.058985,124.72
144.4375,0.81494,1.062146,125.39
144.125,0.81199,1.067088,125.18
144.40625,0.8106,1.064169,126.53
144.125,0.80537,1.065825,125.72
144.59375,0.8055,1.059973,125.42
144.15625,0.81257,1.051094,125.54
144.75,0.81243,1.051746,125.54
145.15625,0.8104,1.055754,125.78
145.875,0.80695,1.060097,125.7
145.8125,0.80804,1.05884,124.9
145.4375,0.8124,1.051193,124.6
145.53125,0.81428,1.049538,124.87
144.8125,0.81058,1.051635,124.31
143.5,0.8162,1.046091,126.48
144.75,0.80987,1.054218,125.98
144.71875,0.81136,1.056669,127.61
144.71875,0.80943,1.056078,128.28
145.625,0.80273,1.058425,127.49
145.875,0.80594,1.056524,125.73
146.625,0.81233,1.045325,125.79
146.75,0.81207,1.047559,127.26
145.875,0.81349,1.04712,126.3
145.71875,0.81443,1.043384,126.45
144.90625,0.81388,1.041547,125.8
146.03125,0.81622,1.039609,126.39
146.0625,0.8149,1.042514,126.82
145.9375,0.81153,1.045883,127.12
146.125,0.80886,1.045653,128.11
145.375,0.8083,1.044495,126.62
145.40625,0.81105,1.039155,127.45
145.46875,0.81086,1.038346,127.63
146.03125,0.80742,1.042286,127.75
144.9375,0.8082,1.034768,127.85
143.78125,0.80781,1.032524,127.6
143.09375,0.81001,1.029325,126.63
142.96875,0.81477,1.024695,125.62
142.53125,0.81907,1.022338,126.23
141.75,0.8169,1.021868,125.41
142.375,0.82158,1.017698,124.97
143.25,0.82579,1.011092,125.5
143.84375,0.82489,1.012033,124.59
143.15625,0.82773,1.009591,123.71
143.25,0.83392,1.003422,123.65
143.5625,0.83675,1.0007,124.28
143.65625,0.83408,1.002667,124.54
143.5625,0.83647,0.99946,124.57
143.375,0.83796,0.998153,124.59
142.65625,0.84261,0.998861,124.33
143.1875,0.84408,0.994629,125.18
143.125,0.8391,0.996979,125.0
142.75,0.83667,1.00014,124.49
141.0625,0.83814,0.99972,122.48
140.9375,0.84596,0.998682,122.29
140.4375,0.84624,0.9996,122.36
141.1875,0.8478,0.998482,122.41
141.28125,0.84986,1.002104,122.48
141.25,0.848,1.00321,122.41
142.21875,0.84828,1.008136,122.54
142.78125,0.85396,1.005884,123.59
143.6875,0.85305,1.008776,123.21
146.25,0.86007,1.006664,123.19
145.4375,0.8666,1.009387,123.37
146.0,0.8571,1.011552,123.1
144.8125,0.8552,1.015538,122.49
144.125,0.857,1.011531,122.37
144.3125,0.85466,1.012146,122.85
143.25,0.85279,1.01626,122.92
144.125,0.8485,1.014302,122.86
144.03125,0.8478,1.019555,123.01
143.65625,0.84861,1.015424,123.23
143.75,0.84932,1.013993,122.82
143.4375,0.85119,1.013377,123.19
144.125,0.8469,1.015641,123.38
144.5,0.86456,1.0031,121.34
144.40625,0.86237,1.002506,121.11
144.9375,0.85979,1.005844,120.8
144.5,0.86292,1.005895,120.26
143.96875,0.86363,1.003976,120.05
143.96875,0.86164,1.008451,120.34
144.34375,0.85753,1.012279,119.89
144.25,0.8545,1.013274,119.26
145.28125,0.85835,1.009387,118.58
144.96875,0.86478,1.00324,118.22
145.0,0.86483,1.002416,118.65
144.75,0.85627,1.009887,117.46
145.34375,0.85895,1.006745,118.65
145.5,0.85746,1.007861,119.05
145.65625,0.855,1.007049,118.86
145.125,0.8509,1.010918,119.15
145.0,0.85056,1.008695,118.93
145.46875,0.85273,1.007526,117.64
145.28125,0.8564,1.004419,118.13
145.6875,0.8572,0.997307,117.61
145.125,0.85623,0.997825,117.55
145.03125,0.85401,1.00324,116.28
144.71875,0.85813,0.99972,116.31
145.28125,0.85869,1.001402,115.81
144.1875,0.85799,1.001262,116.56
142.8125,0.85165,1.009214,116.0
143.1875,0.85513,1.006847,116.04
143.40625,0.85576,1.006745,116.68
142.6875,0.85197,1.009102,115.77
142.9375,0.85889,1.006016,115.83
142.625,0.8576,1.006056,115.65
142.96875,0.85416,1.012064,115.99
142.21875,0.85546,1.009795,115.14
142.4375,0.8572,1.00839,114.52
142.96875,0.86311,1.004621,114.92
143.25,0.86488,1.005632,114.33
142.59375,0.8652,1.003694,114.59
142.625,0.86185,1.005025,114.91
143.28125,0.86127,1.006948,114.74
144.65625,0.86776,1.006067,114.69
144.3125,0.8776,1.005429,112.96
144.03125,0.877,1.006847,113.07
144.75,0.88139,1.005925,111.19
144.53125,0.8815,1.006948,111.1
144.53125,0.8794,1.002657,112.13
145.46875,0.8743,1.004833,112.69
145.125,0.87022,1.009591,113.02
145.46875,0.8638,1.01595,113.27
145.65625,0.8632,1.016994,112.2
145.59375,0.8663,1.013931,114.16
145.125,0.85845,1.018091,114.59
144.4375,0.8559,1.021033,113.68
144.59375,0.85534,1.023961,114.2
144.96875,0.85399,1.030609,113.64
144.96875,0.85729,1.032418,113.51
143.875,0.86092,1.031683,112.93
143.875,0.86307,1.02701,113.32
144.375,0.85946,1.029803,113.54
143.34375,0.86058,1.035786,113.23
143.5,0.86497,1.032418,113.15
142.75,0.86237,1.025925,113.22
143.0625,0.86236,1.027844,114.17
143.15625,0.8599,1.030928,113.76
142.53125,0.8553,1.035197,113.02
142.40625,0.85992,1.034126,113.61
141.40625,0.85696,1.038767,113.44
141.0625,0.85617,1.03771,113.88
140.25,0.85656,1.033912,114.27
140.34375,0.84919,1.042938,113.49
140.25,0.85099,1.043623,113.47
139.78125,0.85085,1.036796,113.65
140.53125,0.85011,1.036012,113.05
140.65625,0.85117,1.036216,112.05
140.5,0.8593,1.023562,112.76
139.96875,0.86167,1.01916,112.57
140.5,0.86374,1.01688,113.87
138.5,0.86567,1.016498,113.42
137.90625,0.87136,1.008319,113.48
137.28125,0.8682,1.008726,113.8
137.03125,0.86786,1.008664,112.54
137.71875,0.87001,1.007963,112.6
137.25,0.86904,1.008471,112.88
138.84375,0.86705,1.01191,115.78
138.71875,0.86278,1.010305,115.23
138.28125,0.8657,1.009387,116.0
138.5,0.8633,1.01314,115.8
138.15625,0.86391,1.009673,115.79
138.125,0.8695,1.004975,115.92
137.71875,0.8726,1.004288,116.01
137.8125,0.86885,1.003814,115.71
138.1875,0.872,1.003905,116.39
138.78125,0.8716,1.005369,116.66
138.71875,0.87725,1.00314,116.4
139.4375,0.8789,1.00033,116.77
139.34375,0.87729,1.002607,116.31
138.90625,0.87903,0.998273,115.8
138.125,0.88134,0.995025,115.15
138.4375,0.88365,0.992113,116.63
137.15625,0.87694,0.998004,116.65
137.5625,0.87738,0.997606,116.37
137.4375,0.8762,0.995818,116.04
137.375,0.87424,0.998423,116.03
137.1875,0.87458,0.998203,115.78
137.90625,0.87963,0.994431,114.48
138.46875,0.883,0.994135,113.66
138.59375,0.8902,0.989893,113.7
138.875,0.88408,0.994233,114.64
138.78125,0.88403,0.994135,114.77
139.5625,0.88301,0.993345,115.62
139.78125,0.87612,1.00062,115.67
140.03125,0.87298,1.007049,115.67
139.90625,0.87932,1.005308,115.86
140.0,0.87695,1.005733,115.77
139.78125,0.88204,1.002687,115.64
139.90625,0.88235,1.001783,114.95
139.9375,0.88505,1.001803,115.38
140.125,0.87962,1.007049,115.74
140.53125,0.87775,1.004117,115.54
141.15625,0.88166,1.001703,116.41
142.78125,0.88068,1.002185,117.12
143.78125,0.88113,1.002989,117.14
143.9375,0.87914,1.006847,118.09
144.0625,0.87712,1.010387,117.68
143.78125,0.88055,1.010611,117.54
143.28125,0.88315,1.006887,117.79
143.03125,0.87924,1.007455,117.53
143.28125,0.88,1.006441,117.06
143.78125,0.88449,1.002496,117.87
144.46875,0.88107,1.007445,118.15
144.90625,0.87909,1.007658,117.43
144.8125,0.878,1.006137,119.24
144.8125,0.87284,1.013171,118.72
145.4375,0.87929,1.006441,120.02
144.75,0.876,1.014096,119.66
145.53125,0.88018,1.005733,120.57
145.53125,0.87481,1.013274,121.06
146.0,0.87413,1.016673,121.25
146.75,0.87247,1.01833,121.33
148.65625,0.88354,1.011429,122.43
146.875,0.87788,1.013069,121.44
146.5,0.87639,1.014446,121.86
146.03125,0.8711,1.021346,121.53
145.5625,0.8729,1.019607,122.31
145.28125,0.86543,1.026747,121.59
145.75,0.8688,1.01625,121.8
145.40625,0.87259,1.01657,122.09
145.40625,0.87162,1.019347,121.88
145.1875,0.8759,1.012689,122.27
145.03125,0.87734,1.010091,122.11
144.53125,0.87776,1.00634,121.02
145.40625,0.87956,1.002707,121.45
144.96875,0.87997,1.003009,121.28
145.78125,0.8781,1.00546,121.09
145.09375,0.8839,1.004419,122.86
145.09375,0.87619,1.007658,123.29
145.65625,0.87489,1.008471,123.98
145.6875,0.87448,1.00553,124.69
146.6875,0.8705,1.006543,124.75
145.9375,0.8734,1.00634,124.5
145.25,0.87296,1.004551,123.96
145.6875,0.87441,1.002205,124.28
145.65625,0.87643,1.00029,123.44
146.5,0.87982,0.997904,123.74
146.875,0.88193,0.997596,124.21
146.375,0.88306,1.00071,123.6
145.96875,0.8866,0.996115,123.86
145.75,0.88225,0.993927,123.37
146.5,0.88771,0.991375,124.06
146.5625,0.88532,0.995074,124.8
146.84375,0.88402,0.99555,126.7
146.59375,0.8816,0.998722,126.48
145.78125,0.88134,1.0,125.05
146.40625,0.8816,0.999141,125.5
146.125,0.88166,1.0003,125.37
146.8125,0.8797,0.99991,125.58
145.5625,0.87772,1.00029,124.69
145.125,0.87872,0.9995,123.99
144.46875,0.87924,1.002748,121.88
145.0625,0.87905,1.001703,121.56
145.09375,0.88204,1.001402,121.72
145.5625,0.8844,0.995619,121.61
146.46875,0.88386,0.995917,121.51
146.65625,0.89299,0.989413,122.84
146.3125,0.89028,0.99226,122.24
147.09375,0.88816,0.989864,122.98
146.8125,0.88594,0.992654,123.84
146.1875,0.88253,0.996721,122.41
146.875,0.8843,0.996562,122.97
146.78125,0.88341,0.997606,123.04
146.46875,0.88213,0.999001,123.38
146.90625,0.88068,1.001402,124.18
147.125,0.87505,1.009082,123.68
148.53125,0.87912,1.008166,123.97
149.0,0.88528,1.006046,124.92
149.09375,0.88372,1.00775,124.3
150.0625,0.88693,1.006441,123.65
150.03125,0.88875,1.005328,121.9
149.65625,0.89047,1.005197,122.01
148.21875,0.89096,1.005025,121.53
148.3125,0.8924,1.000801,121.98
147.5,0.89255,1.001843,121.8
147.6875,0.88913,1.002717,122.11
147.9375,0.8908,1.00008,121.98
147.625,0.8913,1.0001,122.51
148.0,0.88838,1.000891,123.15
148.21875,0.88755,1.00035,123.53
147.71875,0.8868,0.997795,121.95
146.90625,0.88804,0.997267,121.83
147.0625,0.88456,0.997606,121.6
146.34375,0.88457,0.996343,120.51
146.3125,0.88613,0.992556,120.28
146.84375,0.88518,0.989707,120.37
146.21875,0.88932,0.985814,120.37
146.5,0.88818,0.984931,120.12
147.34375,0.89092,0.980248,120.47
147.15625,0.89658,0.980104,120.57
147.59375,0.89792,0.980488,121.37
146.96875,0.89684,0.981046,120.83
147.46875,0.89404,0.981065,121.2
147.59375,0.89158,0.981345,120.4
146.9375,0.89279,0.982898,119.94
147.375,0.89497,0.981017,120.65
147.8125,0.89399,0.983748,120.81
148.75,0.89271,0.983187,121.21
148.21875,0.89357,0.980777,120.91
148.6875,0.89299,0.980104,121.2
148.65625,0.8911,0.985028,121.43
149.46875,0.88996,0.989707,122.67
149.1875,0.89027,0.994649,122.46
149.875,0.8925,0.991336,122.39
149.4375,0.89228,0.991818,121.51
149.6875,0.89497,0.990119,120.65
149.375,0.89563,0.989609,120.64
149.1875,0.89537,0.991768,120.36
149.71875,0.89433,0.99577,120.24
151.4375,0.89642,0.991061,121.17
150.96875,0.89409,0.997108,121.3
152.03125,0.89335,0.996066,120.83
152.75,0.8952,0.993118,120.87
153.0625,0.89788,0.991768,121.69
154.375,0.89838,0.993147,123.33
155.25,0.89493,1.00047,125.11
154.34375,0.88918,1.00776,125.15
154.0625,0.88857,1.007587,125.47
154.1875,0.89055,1.006137,125.88
155.1875,0.8868,1.00898,126.59
154.125,0.88338,1.010203,125.33
154.25,0.88354,1.011225,125.18
154.25,0.88265,1.008065,125.83
154.90625,0.8853,1.005328,126.6
154.96875,0.88649,1.006543,126.56
155.25,0.8915,1.001202,126.48
155.625,0.8909,1.001352,127.12
155.0,0.893,0.99931,127.89
155.71875,0.8898,1.007354,131.11
154.59375,0.8853,1.019316,131.98
155.40625,0.87837,1.02522,133.94
155.90625,0.87717,1.029018,134.2
154.96875,0.87951,1.02583,132.97
155.71875,0.87914,1.023133,132.84
155.59375,0.87928,1.023908,133.2
155.0,0.8799,1.021033,130.62
156.09375,0.88594,1.013171,133.41
156.65625,0.8855,1.015022,133.63
154.96875,0.88607,1.015517,132.14
155.40625,0.89068,1.008878,131.29
155.09375,0.89158,1.005945,131.75
154.65625,0.8922,1.006451,133.83
153.53125,0.88819,1.012248,132.7
153.71875,0.8887,1.009591,133.53
154.0625,0.88715,1.01626,133.53
153.625,0.88796,1.016157,132.4
154.75,0.89188,1.012156,134.58
154.96875,0.8905,1.013582,136.48
154.75,0.88798,1.017667,134.47
154.9375,0.8914,1.01746,134.45
154.28125,0.89237,1.017915,133.69
154.8125,0.89676,1.014837,134.37
154.3125,0.89747,1.015558,133.42
154.34375,0.89717,1.009102,133.64
154.78125,0.8983,1.006745,134.53
154.625,0.89742,1.008471,134.98
155.59375,0.89622,1.010407,133.21
157.6875,0.9032,1.006239,136.41
158.59375,0.90262,1.01003,135.89
160.71875,0.90025,1.017812,137.79
161.0,0.88938,1.030269,138.91
162.21875,0.8923,1.024874,141.02
161.5625,0.89251,1.025957,141.73
161.28125,0.89388,1.026768,141.26
163.4375,0.89218,1.029421,142.63
162.9375,0.8914,1.031747,141.78
164.90625,0.89469,1.0248,142.75
165.71875,0.8974,1.027264,143.7
165.5625,0.8998,1.024275,142.78
164.25,0.9014,1.021137,141.11
165.0,0.90227,1.019108,142.21
164.8125,0.90108,1.022704,141.76
164.09375,0.90165,1.018434,141.4
165.53125,0.9022,1.016611,144.17
165.09375,0.89742,1.027908,144.19
166.5,0.9006,1.021346,145.57
166.90625,0.90171,1.019472,145.16
166.0625,0.90205,1.019025,144.12
166.0625,0.904,1.014405,143.75
166.71875,0.9117,1.009764,145.75
166.75,0.9112,1.013346,146.66
164.6875,0.90621,1.019534,143.14
165.3125,0.9061,1.013962,141.92
163.78125,0.90739,1.012146,141.39
162.25,0.90511,1.007668,140.18
161.71875,0.90495,1.008471,141.03
160.59375,0.90798,1.00632,141.32
158.375,0.9043,1.00953,140.15
159.71875,0.90225,1.013315,141.32
160.15625,0.9086,1.007131,141.6
160.84375,0.90296,1.007516,140.71
161.21875,0.9065,1.00321,141.28
160.875,0.9051,1.007313,142.95
161.65625,0.90752,1.008705,143.75
163.125,0.90961,1.010285,144.51
161.25,0.9077,1.014302,141.83
162.3125,0.913,1.009224,141.79
162.34375,0.91552,1.006654,141.06
162.3125,0.91385,1.009184,138.87
162.6875,0.91746,1.002406,139.63
163.3125,0.9145,1.007374,141.26
164.40625,0.9121,1.003281,141.9
165.0,0.91113,1.001853,141.9
164.40625,0.9102,1.006046,140.69
164.5625,0.9114,1.005268,141.92
163.5625,0.9124,1.007455,142.05
162.25,0.9101,1.007171,140.81
160.4375,0.90818,1.003885,140.03
161.125,0.906618,1.002205,140.59
159.9375,0.9067,1.002386,139.61
160.28125,0.90623,1.001482,140.41
